Provider,TotalClaims_Count,UniqueBeneficiaries_Count,InpatientClaims_Count,OutpatientClaims_Count,MeanReimbursement,TotalReimbursement,StdReimbursement,MinReimbursement,MaxReimbursement,FirstClaimDate,LastClaimDate,UniqueClaimDates_Count,UniqueClaimMonths_Count,ClaimsPerBeneficiary_Ratio,InpatientPercentage,OutpatientPercentage,ExtraVisitsPerBeneficiary_Percentage,BeneficiariesWithInpatient_Percentage,BeneficiariesWithOutpatient_Percentage,InpatientOutpatient_Ratio,ClaimsPerMonth_Ratio,ClaimDurationDays,ReimbursementCoV_Ratio,PotentialFraud
PRV55274,70,45,0,70,297.14285714285717,20800,581.0264352217556,10,3300,2009-01-07,2009-12-31,62,11,1.5555555555555556,0.0,100.0,55.55555555555556,0.0,100.0,0.0,6.363636363636363,358,1.955377426227062,No
PRV55275,54,39,0,54,229.07407407407408,12370,389.7907930339455,10,1700,2008-12-26,2009-12-25,53,13,1.3846153846153846,0.0,100.0,38.46153846153847,0.0,100.0,0.0,4.153846153846154,364,1.7015927909323407,No
PRV55276,58,38,0,58,186.72413793103448,10830,419.86793216411525,0,2900,2009-01-01,2009-12-23,55,11,1.5263157894736843,0.0,100.0,52.63157894736842,0.0,100.0,0.0,5.2727272727272725,356,2.248600190721947,No
PRV55277,17,16,0,17,247.05882352941177,4200,477.2547106352428,0,1800,2009-02-08,2009-12-27,17,9,1.0625,0.0,100.0,6.25,0.0,100.0,0.0,1.8888888888888888,322,1.9317452573331257,No
PRV55278,45,33,0,45,160.0,7200,178.44021153010632,10,700,2009-01-06,2009-12-30,40,12,1.3636363636363635,0.0,100.0,36.36363636363637,0.0,100.0,0.0,3.75,358,1.1152513220631646,No
PRV55279,81,49,0,81,353.2098765432099,28610,705.4392730074181,0,3300,2009-01-02,2009-12-24,71,12,1.653061224489796,0.0,100.0,65.3061224489796,0.0,100.0,0.0,6.75,356,1.9972240864593103,No
PRV55281,190,95,0,190,285.94736842105266,54330,552.5179471033905,0,3300,2008-12-26,2009-12-31,148,13,2.0,0.0,100.0,100.0,0.0,100.0,0.0,14.615384615384615,370,1.9322365166509146,No
PRV55283,36,31,0,36,344.1666666666667,12390,557.1630948705363,0,2400,2008-12-16,2009-12-20,33,13,1.1612903225806452,0.0,100.0,16.129032258064516,0.0,100.0,0.0,2.769230769230769,369,1.6188758204470786,No
PRV55285,7,7,0,7,75.71428571428571,530,143.62649974350634,0,400,2009-01-15,2009-05-09,7,4,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.75,114,1.8969537701972536,No
PRV55286,4,3,0,4,142.5,570,172.50603854165027,40,400,2009-02-17,2009-09-01,4,4,1.3333333333333333,0.0,100.0,33.33333333333333,0.0,100.0,0.0,1.0,196,1.2105686915203528,No
PRV55289,14,12,0,14,265.0,3710,383.9421030071311,50,1200,2009-02-07,2009-12-08,14,8,1.1666666666666667,0.0,100.0,16.666666666666664,0.0,100.0,0.0,1.75,304,1.4488381245552118,No
PRV55291,6,4,0,6,365.0,2190,661.8685670131193,30,1700,2009-01-26,2009-12-13,6,5,1.5,0.0,100.0,50.0,0.0,100.0,0.0,1.2,321,1.8133385397619708,No
PRV55292,6,6,0,6,101.66666666666667,610,121.22980931547598,10,300,2009-07-23,2009-12-13,6,5,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.2,143,1.1924243539227144,No
PRV55293,33,25,0,33,167.57575757575756,5530,569.6052926316077,0,3300,2008-12-27,2009-12-13,32,13,1.32,0.0,100.0,32.0,0.0,100.0,0.0,2.5384615384615383,351,3.399091258018635,No
PRV55295,88,71,0,88,231.5909090909091,20380,472.6493837046711,0,3300,2009-01-08,2009-12-30,79,12,1.2394366197183098,0.0,100.0,23.943661971830984,0.0,100.0,0.0,7.333333333333333,356,2.0408805577041735,No
PRV55296,57,50,0,57,223.68421052631578,12750,394.20186805995087,0,2500,2008-12-31,2009-12-03,53,13,1.14,0.0,100.0,14.000000000000002,0.0,100.0,0.0,4.384615384615385,337,1.7623142336797804,No
PRV55297,98,44,0,98,217.14285714285714,21280,417.5752293478966,0,2400,2009-01-02,2009-12-28,88,12,2.227272727272727,0.0,100.0,122.72727272727273,0.0,100.0,0.0,8.166666666666666,360,1.9230438193653132,No
PRV55298,57,32,0,57,276.140350877193,15740,431.71069341286596,10,2400,2009-01-06,2009-12-15,51,12,1.78125,0.0,100.0,78.125,0.0,100.0,0.0,4.75,343,1.5633741756374435,No
PRV55299,18,17,0,18,329.44444444444446,5930,559.6266846244832,10,2400,2009-01-18,2009-11-12,18,10,1.0588235294117647,0.0,100.0,5.88235294117647,0.0,100.0,0.0,1.8,298,1.6986981995346877,No
PRV55300,32,23,0,32,260.0,8320,366.1658358651701,10,1600,2009-01-20,2009-12-31,30,12,1.391304347826087,0.0,100.0,39.130434782608695,0.0,100.0,0.0,2.6666666666666665,345,1.4083301379429618,No
PRV55302,1,1,0,1,400.0,400,,400,400,2009-04-07,2009-04-07,1,1,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,0,0.0,No
PRV55304,204,122,0,204,374.1666666666667,76330,1145.9836877021742,0,14400,2008-12-27,2009-12-26,149,13,1.6721311475409837,0.0,100.0,67.21311475409836,0.0,100.0,0.0,15.692307692307692,364,3.06276263973855,No
PRV55305,3,3,0,3,1403.3333333333333,4210,2300.876644527762,50,4060,2009-05-10,2009-11-19,3,3,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,193,1.6395795566706144,No
PRV55306,59,34,0,59,279.66101694915255,16500,581.0631341497354,0,2700,2009-01-03,2009-12-16,55,12,1.7352941176470589,0.0,100.0,73.52941176470588,0.0,100.0,0.0,4.916666666666667,347,2.077740903929357,No
PRV55307,110,84,0,110,220.45454545454547,24250,384.27194681317775,0,2300,2009-01-02,2009-12-17,93,12,1.3095238095238095,0.0,100.0,30.952380952380953,0.0,100.0,0.0,9.166666666666666,349,1.7430892432762701,No
PRV55309,35,24,0,35,337.14285714285717,11800,677.9014826418859,10,3060,2009-01-07,2009-12-25,33,11,1.4583333333333333,0.0,100.0,45.83333333333333,0.0,100.0,0.0,3.1818181818181817,352,2.0107247366496614,No
PRV55312,91,77,0,91,189.8901098901099,17280,413.93905752603655,0,3300,2009-01-08,2009-12-31,80,12,1.1818181818181819,0.0,100.0,18.181818181818183,0.0,100.0,0.0,7.583333333333333,357,2.179887397851234,No
PRV55313,192,129,0,192,299.0104166666667,57410,668.1877968266838,0,3300,2009-01-01,2009-12-31,151,12,1.4883720930232558,0.0,100.0,48.837209302325576,0.0,100.0,0.0,16.0,364,2.2346639434022517,No
PRV55314,89,53,0,89,281.34831460674155,25040,531.5867991452913,0,2800,2009-01-01,2009-12-31,77,12,1.679245283018868,0.0,100.0,67.9245283018868,0.0,100.0,0.0,7.416666666666667,364,1.8894259234796695,No
PRV55316,65,45,0,65,238.30769230769232,15490,572.7525895586627,0,3300,2009-01-25,2009-12-27,61,12,1.4444444444444444,0.0,100.0,44.44444444444444,0.0,100.0,0.0,5.416666666666667,336,2.40341628930362,No
PRV55318,63,45,0,63,417.46031746031747,26300,1576.879286657739,0,12100,2009-01-03,2009-12-29,58,12,1.4,0.0,100.0,40.0,0.0,100.0,0.0,5.25,360,3.7773154014995267,No
PRV55319,17,11,0,17,268.8235294117647,4570,783.0220491223505,0,3300,2009-01-10,2009-12-20,17,8,1.5454545454545454,0.0,100.0,54.54545454545454,0.0,100.0,0.0,2.125,344,2.9127734868883937,No
PRV55320,34,27,0,34,188.23529411764707,6400,203.59601395507653,0,900,2008-12-27,2009-12-20,34,13,1.2592592592592593,0.0,100.0,25.925925925925924,0.0,100.0,0.0,2.6153846153846154,358,1.081603824136344,No
PRV55322,28,24,0,28,259.64285714285717,7270,608.340073891771,0,3200,2009-02-08,2009-12-20,28,11,1.1666666666666667,0.0,100.0,16.666666666666664,0.0,100.0,0.0,2.5454545454545454,315,2.3429879049476736,No
PRV55323,144,108,0,144,253.26388888888889,36470,511.52976365647487,0,3300,2009-01-01,2009-12-31,123,12,1.3333333333333333,0.0,100.0,33.33333333333333,0.0,100.0,0.0,12.0,364,2.0197500950516147,No
PRV55324,25,24,0,25,301.2,7530,655.8983661106854,0,3300,2009-01-01,2009-12-14,25,12,1.0416666666666667,0.0,100.0,4.166666666666666,0.0,100.0,0.0,2.0833333333333335,347,2.1776174173661533,No
PRV55325,41,20,0,41,365.3658536585366,14980,783.6073556347452,0,3300,2009-01-15,2009-12-08,39,12,2.05,0.0,100.0,105.0,0.0,100.0,0.0,3.4166666666666665,327,2.1447197317105844,No
PRV55326,58,30,0,58,201.72413793103448,11700,478.34193866347476,0,3300,2009-01-09,2009-12-17,55,12,1.9333333333333333,0.0,100.0,93.33333333333333,0.0,100.0,0.0,4.833333333333333,342,2.371267730126627,No
PRV55329,2,2,0,2,180.0,360,169.7056274847714,60,300,2009-05-01,2009-06-30,2,2,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,60,0.9428090415820634,No
PRV55330,4,4,0,4,292.5,1170,412.583324917525,20,900,2009-02-03,2009-11-10,4,4,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,280,1.4105412817693161,No
PRV55331,23,19,0,23,204.34782608695653,4700,312.028933491701,20,1400,2009-01-10,2009-12-27,23,11,1.2105263157894737,0.0,100.0,21.052631578947366,0.0,100.0,0.0,2.090909090909091,351,1.5269501000657708,No
PRV55333,51,31,0,51,186.27450980392157,9500,339.0985743662968,10,1700,2009-01-04,2009-12-20,48,11,1.6451612903225807,0.0,100.0,64.51612903225806,0.0,100.0,0.0,4.636363636363637,350,1.820423925545383,No
PRV55335,24,16,0,24,73.33333333333333,1760,62.18252702059209,10,300,2009-01-02,2009-12-30,23,8,1.5,0.0,100.0,50.0,0.0,100.0,0.0,3.0,362,0.8479435502808013,No
PRV55337,13,13,0,13,145.3846153846154,1890,147.230849610138,10,500,2009-01-16,2009-09-25,11,8,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.625,252,1.0126989655723777,No
PRV55338,46,44,0,46,191.08695652173913,8790,320.2376080410681,0,1900,2008-12-27,2009-12-30,44,13,1.0454545454545454,0.0,100.0,4.545454545454546,0.0,100.0,0.0,3.5384615384615383,368,1.6758737167109365,No
PRV55339,30,28,0,30,262.6666666666667,7880,457.64715615879214,0,2100,2009-01-10,2009-12-31,29,12,1.0714285714285714,0.0,100.0,7.142857142857142,0.0,100.0,0.0,2.5,355,1.7423115082187517,No
PRV55340,108,83,0,108,303.05555555555554,32730,603.2830093812522,0,3300,2008-12-22,2009-12-26,99,13,1.3012048192771084,0.0,100.0,30.120481927710845,0.0,100.0,0.0,8.307692307692308,369,1.990668041954636,No
PRV55341,14,14,0,14,88.57142857142857,1240,150.06958093124376,0,600,2009-01-03,2009-12-07,14,10,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.4,338,1.694333978255978,No
PRV55342,9,8,0,9,271.1111111111111,2440,481.6753171080195,0,1300,2009-02-13,2009-11-29,9,6,1.125,0.0,100.0,12.5,0.0,100.0,0.0,1.5,289,1.776671251627941,No
PRV55343,90,74,0,90,266.0,23940,556.4813210469489,0,3300,2008-12-29,2009-12-27,77,13,1.2162162162162162,0.0,100.0,21.62162162162162,0.0,100.0,0.0,6.923076923076923,363,2.092035041529883,No
PRV55344,14,8,0,14,594.2857142857143,8320,756.537805102594,0,2300,2009-01-12,2009-10-07,13,9,1.75,0.0,100.0,75.0,0.0,100.0,0.0,1.5555555555555556,268,1.2730203451245572,No
PRV55345,15,14,0,15,487.3333333333333,7310,891.110596524413,0,3000,2009-01-18,2009-11-16,15,8,1.0714285714285714,0.0,100.0,7.142857142857142,0.0,100.0,0.0,1.875,302,1.82854431571357,No
PRV55348,7,5,0,7,87.14285714285714,610,81.38678961483566,0,200,2009-01-04,2009-12-26,7,7,1.4,0.0,100.0,40.0,0.0,100.0,0.0,1.0,356,0.9339467660718848,No
PRV55350,31,23,0,31,135.80645161290323,4210,158.1302035991941,0,700,2009-01-10,2009-11-23,30,9,1.3478260869565217,0.0,100.0,34.78260869565217,0.0,100.0,0.0,3.4444444444444446,317,1.164379171395491,No
PRV55351,10,8,0,10,165.0,1650,240.28917763579966,0,800,2009-02-08,2009-12-08,10,8,1.25,0.0,100.0,25.0,0.0,100.0,0.0,1.25,303,1.4562980462775736,No
PRV55352,39,27,0,39,329.4871794871795,12850,654.0680341159945,0,3200,2009-01-29,2009-12-22,37,12,1.4444444444444444,0.0,100.0,44.44444444444444,0.0,100.0,0.0,3.25,327,1.9851092086010727,No
PRV55353,12,12,0,12,247.5,2970,476.08488547927897,10,1700,2009-02-16,2009-10-21,12,8,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.5,247,1.9235752948657736,No
PRV55354,178,105,0,178,247.13483146067415,43990,420.2557653042255,0,2300,2008-12-15,2009-12-31,151,13,1.6952380952380952,0.0,100.0,69.52380952380952,0.0,100.0,0.0,13.692307692307692,381,1.7005120760207353,No
PRV55355,1,1,0,1,90.0,90,,90,90,2009-02-12,2009-02-12,1,1,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,0,0.0,No
PRV55356,27,27,0,27,186.2962962962963,5030,259.8838223891613,0,1000,2009-01-02,2009-12-19,27,11,1.0,0.0,100.0,0.0,0.0,100.0,0.0,2.4545454545454546,351,1.3950026251505676,No
PRV55357,161,106,0,161,231.49068322981367,37270,497.7778259175023,0,3300,2008-12-31,2009-12-29,130,13,1.5188679245283019,0.0,100.0,51.886792452830186,0.0,100.0,0.0,12.384615384615385,363,2.15031472961411,No
PRV55358,37,34,0,37,397.56756756756755,14710,690.9510571403472,0,3200,2008-12-21,2009-12-22,36,13,1.088235294117647,0.0,100.0,8.823529411764707,0.0,100.0,0.0,2.8461538461538463,366,1.7379462348193642,No
PRV55359,113,52,0,113,424.24778761061947,47940,756.0539064654511,0,3300,2009-01-02,2009-12-14,98,12,2.173076923076923,0.0,100.0,117.3076923076923,0.0,100.0,0.0,9.416666666666666,346,1.7821045354734244,No
PRV55360,17,17,0,17,287.05882352941177,4880,620.0379495027134,10,2600,2009-03-05,2009-12-02,16,7,1.0,0.0,100.0,0.0,0.0,100.0,0.0,2.4285714285714284,272,2.159968266710272,No
PRV55361,85,59,0,85,275.52941176470586,23420,490.4723328014512,0,3200,2009-01-07,2009-12-30,81,12,1.4406779661016949,0.0,100.0,44.06779661016949,0.0,100.0,0.0,7.083333333333333,357,1.7801088082033885,No
PRV55362,148,101,0,148,244.3918918918919,36170,498.0386378904458,0,3300,2008-12-29,2009-12-30,119,13,1.4653465346534653,0.0,100.0,46.53465346534654,0.0,100.0,0.0,11.384615384615385,366,2.037868908150013,No
PRV55363,62,32,0,62,388.2258064516129,24070,705.9223107618188,10,3300,2008-12-12,2009-12-28,59,13,1.9375,0.0,100.0,93.75,0.0,100.0,0.0,4.769230769230769,381,1.8183291760379212,No
PRV55364,1,1,0,1,80.0,80,,80,80,2009-04-01,2009-04-01,1,1,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,0,0.0,No
PRV55365,7,5,0,7,52.857142857142854,370,36.38419332360584,0,90,2009-02-08,2009-12-31,7,5,1.4,0.0,100.0,40.0,0.0,100.0,0.0,1.4,326,0.6883496034195701,No
PRV55366,107,53,0,107,189.81308411214954,20310,332.2904540683148,0,2400,2009-01-01,2009-12-27,95,12,2.018867924528302,0.0,100.0,101.88679245283019,0.0,100.0,0.0,8.916666666666666,360,1.7506193296558188,No
PRV55368,115,101,0,115,215.3913043478261,24770,459.9490569741846,0,3300,2008-12-30,2009-12-31,106,13,1.1386138613861385,0.0,100.0,13.861386138613863,0.0,100.0,0.0,8.846153846153847,366,2.1354114473973045,No
PRV55371,3,3,0,3,110.0,330,81.8535277187245,40,200,2009-05-15,2009-08-10,3,3,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,87,0.7441229792611318,No
PRV55372,12,7,0,12,218.33333333333334,2620,198.80704822576695,20,500,2009-01-19,2009-10-20,12,6,1.7142857142857142,0.0,100.0,71.42857142857143,0.0,100.0,0.0,2.0,274,0.9105666330951158,No
PRV55374,33,31,33,0,10151.515151515152,335000,8620.909218729526,1000,43000,2009-01-03,2009-12-17,32,12,1.064516129032258,100.0,0.0,6.451612903225806,100.0,0.0,0.0,2.75,348,0.8492238931882816,Yes
PRV55375,14,14,14,0,10564.285714285714,147900,14003.714185494182,900,57000,2008-12-28,2009-12-20,14,9,1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.5555555555555556,357,1.3255713224943784,Yes
PRV55376,88,79,0,88,243.97727272727272,21470,493.8647489770167,0,3300,2009-01-04,2009-12-27,80,12,1.1139240506329113,0.0,100.0,11.39240506329114,0.0,100.0,0.0,7.333333333333333,357,2.0242244019551685,No
PRV55377,4,4,0,4,852.5,3410,1631.6939051182364,30,3300,2009-01-07,2009-07-26,4,3,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.3333333333333333,200,1.9140104458864944,No
PRV55378,14,13,14,0,9428.57142857143,132000,8644.378215075663,2000,35000,2008-12-30,2009-12-08,14,8,1.0769230769230769,100.0,0.0,7.6923076923076925,100.0,0.0,0.0,1.75,343,0.9168279925080248,No
PRV55379,4,4,4,0,9000.0,36000,6879.922480183432,4000,19000,2009-02-06,2009-12-27,4,4,1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.0,324,0.7644358311314924,No
PRV55381,45,40,20,25,3860.0,173700,5955.794352026972,0,32000,2008-12-13,2009-12-27,42,13,1.125,44.44444444444444,55.55555555555556,12.5,50.0,62.5,0.8,3.4615384615384617,379,1.5429519046702,No
PRV55382,8,8,8,0,16125.0,129000,17049.82195131165,5000,57000,2008-12-22,2009-09-24,8,6,1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.3333333333333333,276,1.0573532993061487,No
PRV55383,8,8,8,0,8750.0,70000,3327.3756282434615,5000,14000,2009-04-01,2009-11-30,8,4,1.0,100.0,0.0,0.0,100.0,0.0,0.0,2.0,243,0.3802715003706813,No
PRV55384,1,1,0,1,30.0,30,,30,30,2009-04-08,2009-04-08,1,1,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,0,0.0,No
PRV55385,8,7,8,0,8750.0,70000,9300.537618869137,2000,29000,2009-01-30,2009-12-16,8,6,1.1428571428571428,100.0,0.0,14.285714285714285,100.0,0.0,0.0,1.3333333333333333,320,1.0629185850136156,No
PRV55386,82,62,0,82,256.219512195122,21010,458.8246935024969,0,3300,2009-01-01,2009-12-24,74,12,1.3225806451612903,0.0,100.0,32.25806451612903,0.0,100.0,0.0,6.833333333333333,357,1.7907484467969892,No
PRV55387,6,6,6,0,15000.0,90000,20765.355763867858,2000,57000,2009-02-13,2009-09-28,6,4,1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.5,227,1.3843570509245238,No
PRV55388,515,307,0,515,260.54368932038835,134180,528.0848736594517,0,3300,2008-12-21,2009-12-31,273,13,1.6775244299674268,0.0,100.0,67.75244299674267,0.0,100.0,0.0,39.61538461538461,375,2.0268572807767,No
PRV55390,26,16,0,26,890.3846153846154,23150,1249.98713839537,10,3300,2008-12-26,2009-12-01,26,13,1.625,0.0,100.0,62.5,0.0,100.0,0.0,2.0,340,1.4038732439861608,No
PRV55392,192,115,23,169,1573.4895833333333,302110,4384.159349759014,0,36000,2008-12-26,2009-12-31,144,13,1.6695652173913043,11.979166666666668,88.02083333333334,66.95652173913044,20.0,100.0,0.13609467455621302,14.76923076923077,370,2.786265251576349,No
PRV55395,12,10,0,12,247.5,2970,368.3408747342603,10,1300,2009-01-05,2009-11-26,12,9,1.2,0.0,100.0,20.0,0.0,100.0,0.0,1.3333333333333333,325,1.4882459585222638,No
PRV55396,75,63,15,60,2051.0666666666666,153830,4213.388112598622,10,17000,2008-12-31,2009-12-29,69,13,1.1904761904761905,20.0,80.0,19.047619047619047,23.809523809523807,95.23809523809523,0.25,5.769230769230769,363,2.054242400343864,No
PRV55397,6,5,0,6,105.0,630,145.01724035437994,30,400,2009-01-27,2009-10-23,6,5,1.2,0.0,100.0,20.0,0.0,100.0,0.0,1.2,269,1.3811165748036185,No
PRV55398,13,8,0,13,110.0,1430,132.664991614216,0,500,2009-02-24,2009-12-24,13,7,1.625,0.0,100.0,62.5,0.0,100.0,0.0,1.8571428571428572,303,1.2060453783110545,No
PRV55399,27,14,3,24,1325.5555555555557,35790,3625.9729021573626,0,15000,2009-01-07,2009-12-26,27,12,1.9285714285714286,11.11111111111111,88.88888888888889,92.85714285714286,21.428571428571427,100.0,0.125,2.25,353,2.7354363888865265,No
PRV55400,1,1,0,1,200.0,200,,200,200,2009-10-21,2009-10-21,1,1,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,0,0.0,No
PRV55401,49,23,0,49,235.91836734693877,11560,401.4967744128782,0,2400,2009-01-13,2009-12-24,46,11,2.130434782608696,0.0,100.0,113.04347826086956,0.0,100.0,0.0,4.454545454545454,345,1.7018461891203316,No
PRV55402,44,21,0,44,402.72727272727275,17720,749.7855930317482,0,3300,2008-12-13,2009-12-22,42,13,2.0952380952380953,0.0,100.0,109.52380952380953,0.0,100.0,0.0,3.3846153846153846,374,1.8617700955641603,No
PRV55404,25,9,0,25,96.8,2420,121.64566028702656,0,500,2009-01-11,2009-12-12,23,12,2.7777777777777777,0.0,100.0,177.77777777777777,0.0,100.0,0.0,2.0833333333333335,335,1.2566700442874645,No
PRV55405,10,1,0,10,273.0,2730,358.6099707357718,20,1100,2009-02-14,2009-12-03,9,7,10.0,0.0,100.0,900.0,0.0,100.0,0.0,1.4285714285714286,292,1.3135896363947686,No
PRV55408,16,11,0,16,322.5,5160,626.9343399963561,0,2500,2009-02-14,2009-12-18,16,8,1.4545454545454546,0.0,100.0,45.45454545454545,0.0,100.0,0.0,2.0,307,1.9439824496011042,No
PRV55409,5,4,0,5,56.0,280,81.11719916269298,10,200,2009-01-22,2009-12-12,5,5,1.25,0.0,100.0,25.0,0.0,100.0,0.0,1.0,324,1.4485214136195175,No
PRV55410,56,33,0,56,274.64285714285717,15380,554.2397390224635,0,3300,2009-01-05,2009-12-28,49,12,1.696969696969697,0.0,100.0,69.6969696969697,0.0,100.0,0.0,4.666666666666667,357,2.018038061460205,No
PRV55411,39,23,0,39,307.43589743589746,11990,422.63408304483335,0,1700,2009-01-07,2009-12-24,38,11,1.6956521739130435,0.0,100.0,69.56521739130434,0.0,100.0,0.0,3.5454545454545454,351,1.3747063585278148,No
PRV55412,11,4,0,11,176.36363636363637,1940,178.6769558321793,20,500,2009-01-02,2009-12-20,11,9,2.75,0.0,100.0,175.0,0.0,100.0,0.0,1.2222222222222223,352,1.0131167598731814,No
PRV55413,4,4,0,4,550.0,2200,1033.634364753804,0,2100,2008-12-24,2009-07-31,4,4,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,219,1.87933520864328,No
PRV55414,12,12,2,10,1139.1666666666667,13670,1895.134719765486,0,5000,2009-01-15,2009-11-04,12,9,1.0,16.666666666666664,83.33333333333334,0.0,16.666666666666664,83.33333333333334,0.2,1.3333333333333333,293,1.6636149698014506,No
PRV55416,73,40,2,71,278.4931506849315,20330,749.8623415017156,0,5000,2008-12-22,2009-12-29,71,13,1.825,2.73972602739726,97.26027397260275,82.5,5.0,100.0,0.028169014084507043,5.615384615384615,372,2.6925701391847143,No
PRV55417,30,12,0,30,123.66666666666667,3710,119.4955873758477,10,500,2009-01-04,2009-12-22,30,11,2.5,0.0,100.0,150.0,0.0,100.0,0.0,2.727272727272727,352,0.9662715960311135,No
PRV55418,9,6,3,6,2243.3333333333335,20190,3011.6772735470845,30,8000,2009-02-17,2009-11-25,9,8,1.5,33.33333333333333,66.66666666666666,50.0,50.0,100.0,0.5,1.125,281,1.3425010134682396,No
PRV55419,8,6,0,8,553.75,4430,740.9441370884274,30,2200,2009-02-18,2009-10-30,8,6,1.3333333333333333,0.0,100.0,33.33333333333333,0.0,100.0,0.0,1.3333333333333333,254,1.3380481030942255,No
PRV55423,25,11,0,25,188.4,4710,327.2190907226125,10,1200,2009-01-16,2009-12-13,25,11,2.272727272727273,0.0,100.0,127.27272727272727,0.0,100.0,0.0,2.272727272727273,331,1.736831691733612,No
PRV55424,10,6,0,10,83.0,830,115.2822622956368,10,400,2009-01-01,2009-11-06,10,6,1.6666666666666667,0.0,100.0,66.66666666666666,0.0,100.0,0.0,1.6666666666666667,309,1.3889429192245397,No
PRV55425,26,6,0,26,149.23076923076923,3880,251.14016925889143,10,1200,2009-01-04,2009-12-22,24,12,4.333333333333333,0.0,100.0,333.33333333333337,0.0,100.0,0.0,2.1666666666666665,352,1.6828980414255612,No
